Order_ID,Order_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Region,City,Customer_Type,Payment_Mode,Profit
ORD106117,2023-10-05,Notebook Set,Stationery,2.0,232.76,0.05,442.24,South,Chennai,Regular,Credit Card,112.7
ORD107853,2023-05-25,Office Chair,Furniture,2.0,5613.57,0.0,11227.14,South,Kochi,New,EMI,2504.21
ORD106053,2024-05-01,Bed Frame,Furniture,2.0,43007.13,0.3,60209.98,West,Surat,Premium,Cash,2006.6
ORD103179,2023-05-20,Bluetooth Speaker,Electronics,1.0,6888.45,0.15,5855.18,West,Ahmedabad,Regular,UPI,168.58
ORD103193,2024-10-16,Cooking Oil,Groceries,7.0,235.48,0.0,1648.36,South,Bengaluru,Regular,Net Banking,135.54
ORD106100,2024-04-02,Office Chair,Furniture,2.0,9772.26,,16612.84,West,Surat,Regular,Cash,2332.91
ORD107030,2024-09-18,Printer Paper,Stationery,7.0,711.52,0.15,4233.54,East,Patna,Premium,UPI,1027.73
ORD100576,2023-12-04,Sofa,Furniture,2.0,18151.79,0.0,36303.58,South,Kochi,New,UPI,9811.45
ORD106657,2024-12-13,Printer Paper,Stationery,8.0,534.62,0.1,3849.26,North,Delhi,Regular,Debit Card,977.82
ORD107116,2023-08-09,Art Kit,Stationery,11.0,974.73,0.0,10722.03,South,Chennai,New,Debit Card,2291.58
ORD108913,2024-01-21,Cooking Oil,Groceries,4.0,805.13,0.0,3220.52,West,Ahmedabad,New,Net Banking,540.35
ORD106277,2024-11-12,Smartphone,Electronics,1.0,17873.17,0.1,16085.85,North,Chandigarh,Corporate,UPI,872.38
ORD109097,2024-09-21,Tablet,Electronics,,37357.91,0.15,63508.45,Central,Indore,Premium,UPI,3135.43
ORD105898,2023-11-10,Art Kit,Stationery,13.0,1974.64,0.0,25670.32,East,Bhubaneswar,New,Debit Card,5983.25
ORD105725,2024-02-05,Bluetooth Speaker,Electronics,1.0,11851.59,0.1,10666.43,East,Bhubaneswar,Regular,UPI,1891.8
ORD100270,2024-06-29,Sneakers,Clothing,4.0,5025.11,0.0,20100.44,North,Chandigarh,New,UPI,7789.32
ORD100630,2023-07-17,Sofa,Furniture,1.0,26575.6,0.2,21260.48,South,Hyderabad,New,Debit Card,3672.81
ORD103082,2024-04-13,Notebook Set,Stationery,10.0,538.38,0.05,5114.61,East,Guwahati,Premium,Credit Card,1211.69
ORD103467,2024-12-01,Formal Shirt,Clothing,2.0,1457.39,0.0,2914.78,South,Hyderabad,Regular,EMI,1250.77
ORD106431,2023-11-03,Pen Pack,Stationery,9.0,96.27,,823.11,West,Ahmedabad,Regular,Debit Card,239.37
ORD109425,2024-12-13,Office Chair,Furniture,2.0,6617.76,0.0,13235.52,South,Bengaluru,New,UPI,2974.96
ORD107063,2023-10-21,Backpack,Stationery,9.0,3331.18,0.15,25483.53,South,Kochi,Regular,Debit Card,5599.08
ORD109844,2024-05-25,Smart Watch,Electronics,3.0,15971.11,0.05,45517.66,East,Bhubaneswar,Corporate,UPI,6585.89
ORD105544,2024-03-20,Snacks Combo,Groceries,2.0,525.11,0.0,1050.22,West,Mumbai,Premium,UPI,168.84
ORD104357,2023-08-07,Backpack,Stationery,9.0,4433.85,0.05,37909.42,South,Hyderabad,New,Credit Card,10220.15
ORD102114,2023-10-27,Printer Paper,Stationery,4.0,731.35,,2925.4,West,Surat,Regular,UPI,985.64
ORD108220,2023-05-24,Jacket,Clothing,1.0,4197.45,0.2,3357.96,South,Bengaluru,Regular,EMI,1076.39
ORD103217,2024-12-11,Laptop,Electronics,1.0,86116.09,0.05,81810.29,West,Ahmedabad,New,UPI,14470.23
ORD103815,2024-07-21,Sofa,Furniture,2.0,57544.52,0.25,86316.78,East,Kolkata,Corporate,UPI,6827.71
ORD108322,2024-04-30,Jacket,Clothing,3.0,1329.45,0.15,3390.1,South,Chennai,Premium,Credit Card,1014.18
ORD108698,2023-11-16,Jacket,Clothing,1.0,3212.32,0.2,2569.86,West,Pune,Regular,Credit Card,573.44
ORD102279,2023-05-24,Sofa,Furniture,3.0,41383.61,0.15,105528.21,South,Bengaluru,Regular,EMI,18595.52
ORD104600,2023-01-17,Tea Pack,Groceries,3.0,460.79,0.1,1244.13,East,Guwahati,Regular,Credit Card,60.58
ORD100014,2024-11-13,Coffee Pack,Groceries,3.0,1071.47,0.1,2892.97,West,Mumbai,Regular,Credit Card,167.12
ORD109339,2024-01-11,Tea Pack,Groceries,10.0,335.44,0.15,2851.24,West,Mumbai,New,Debit Card,-178.1
ORD101526,2023-04-12,Smartphone,Electronics,1.0,74966.3,0.05,71217.98,East,Patna,Corporate,Credit Card,10631.78
ORD102366,2023-10-08,Headphones,Electronics,3.0,1459.2,0.15,3720.96,North,Lucknow,Corporate,Cash,367.27
ORD104649,2024-10-16,Study Table,Furniture,2.0,7603.71,0.15,12926.31,South,Hyderabad,Regular,UPI,2741.55
ORD100375,2024-02-05,Printer Paper,Stationery,15.0,850.21,0.0,12753.15,West,Surat,New,UPI,3496.43
ORD108629,2023-12-08,Study Table,Furniture,1.0,20071.5,0.0,20071.5,South,Bengaluru,Premium,Net Banking,6125.39
ORD106478,2024-05-10,Sofa,Furniture,3.0,53142.81,0.0,159428.43,North,Chandigarh,Regular,UPI,39466.51
ORD100526,2023-02-11,Bookshelf,Furniture,3.0,13025.33,0.05,37122.19,West,Ahmedabad,Regular,Net Banking,4406.48
ORD106896,2023-01-06,Coffee Pack,Groceries,10.0,396.53,0.2,3172.24,West,Pune,Corporate,UPI,35.54
ORD103592,2024-09-17,Study Table,Furniture,3.0,4783.42,0.0,14350.26,South,Kochi,,Debit Card,2737.92
ORD107905,2023-11-09,Rice Bag,Groceries,1.0,606.62,0.1,545.96,South,Hyderabad,Regular,Cash,17.02
ORD102959,2024-04-02,Jacket,Clothing,5.0,1807.87,0.05,8587.38,West,Surat,Regular,Debit Card,2859.66
ORD100530,2024-10-28,Printer Paper,Stationery,8.0,1010.56,0.15,6871.81,South,Chennai,Premium,Net Banking,924.54
ORD103715,2024-01-24,Tea Pack,Groceries,1.0,122.48,0.3,85.74,East,Bhubaneswar,New,Credit Card,-5.21
ORD104733,2024-10-22,Coffee Pack,Groceries,11.0,1392.0,0.2,12249.6,South,Bengaluru,Regular,Net Banking,-811.88
ORD101395,2024-07-16,Bluetooth Speaker,Electronics,2.0,7572.44,,15144.88,North,Jaipur,Regular,EMI,1747.72
ORD105632,2024-08-07,Formal Shirt,Clothing,4.0,1255.71,0.05,4771.7,East,Kolkata,Regular,Debit Card,1586.57
ORD106564,2024-05-01,Laptop,Electronics,2.0,46366.81,0.05,88096.94,South,Bengaluru,Regular,UPI,1476.1
ORD104704,2024-09-14,Pen Pack,Stationery,7.0,147.93,0.15,880.18,North,Delhi,Corporate,Debit Card,234.68
ORD101713,2023-05-08,Pen Pack,Stationery,2.0,158.99,0.0,317.98,South,Kochi,New,UPI,92.34
ORD109872,2023-12-01,Tablet,Electronics,3.0,42610.74,0.25,95874.16,West,Ahmedabad,Regular,UPI,5076.23
ORD100956,2024-11-19,Sneakers,Clothing,1.0,6200.3,0.3,4340.21,Central,Nagpur,Corporate,Credit Card,1434.19
ORD106676,2024-12-19,Pen Pack,Stationery,14.0,125.5,0.0,1757.0,West,Ahmedabad,Regular,UPI,358.06
ORD103454,2024-01-25,Sofa,Furniture,1.0,58756.67,0.25,44067.5,West,Ahmedabad,Premium,UPI,4868.75
ORD102072,2024-01-29,Rice Bag,Groceries,3.0,703.86,0.1,1900.42,South,Bengaluru,Premium,UPI,-4.61
ORD109857,2024-03-13,Bookshelf,Furniture,2.0,9568.67,0.0,19137.34,West,Mumbai,Premium,Cash,5067.9
ORD100159,2023-10-18,Jacket,Clothing,3.0,3840.34,0.1,10368.92,East,Patna,Premium,UPI,3449.01
ORD107006,2024-06-19,Laptop,Electronics,2.0,50318.51,0.0,100637.02,East,Bhubaneswar,Regular,Credit Card,8359.29
ORD100353,2023-04-13,Study Table,Furniture,2.0,15839.61,0.1,28511.3,Central,Raipur,Regular,Debit Card,1872.4
ORD106079,2024-05-16,Sneakers,Clothing,4.0,2977.35,0.05,11313.93,West,Surat,Premium,Credit Card,4030.17
ORD106237,2024-08-05,Notebook Set,Stationery,1.0,418.42,0.0,418.42,South,Bengaluru,Regular,UPI,134.5
ORD102921,2023-11-20,Bookshelf,Furniture,2.0,9993.62,0.0,19987.24,South,Kochi,Corporate,UPI,4459.52
ORD108504,2024-08-09,Tablet,Electronics,1.0,16589.5,0.05,15760.02,South,Chennai,Regular,UPI,1681.78
ORD104645,2023-04-21,Laptop,Electronics,3.0,86809.47,0.0,260428.41,North,Delhi,New,UPI,29461.08
ORD100662,2023-12-19,Coffee Pack,Groceries,5.0,218.48,0.2,873.92,East,Guwahati,Regular,Credit Card,-14.4
ORD107058,2023-05-24,Notebook Set,Stationery,14.0,737.92,0.05,9814.34,West,Pune,New,Credit Card,1929.76
ORD103666,2023-07-10,T-Shirt,Clothing,4.0,1153.52,0.05,4383.38,East,Kolkata,Premium,UPI,1597.38
ORD107980,2024-02-23,Backpack,Stationery,9.0,3741.57,0.15,28623.01,North,,Regular,Debit Card,5100.57
ORD100307,2024-09-07,Study Table,Furniture,2.0,21976.52,0.0,43953.04,South,Chennai,Premium,Credit Card,9302.64
ORD104791,2023-04-30,Bluetooth Speaker,Electronics,2.0,3528.47,0.0,7056.94,North,,,UPI,866.84
ORD102357,2023-03-02,Bed Frame,Furniture,3.0,36628.39,0.0,109885.17,East,Patna,New,Cash,23758.24
ORD101928,2023-09-25,Tablet,Electronics,2.0,41749.07,0.05,79323.23,South,Bengaluru,Premium,Debit Card,5996.93
ORD109445,2023-03-24,Coffee Pack,Groceries,12.0,937.35,0.0,11248.2,West,Pune,New,UPI,1212.13
ORD103428,2023-10-07,Pen Pack,Stationery,4.0,131.9,0.2,422.08,Central,Raipur,New,UPI,70.74
ORD103639,2023-06-14,Headphones,Electronics,3.0,5157.74,0.15,13152.24,East,Patna,Premium,Credit Card,1084.31
ORD101267,2023-05-25,Smartphone,Electronics,1.0,13925.56,0.15,11836.73,West,Pune,New,Net Banking,1039.12
ORD101561,2024-05-13,Study Table,Furniture,2.0,12145.15,0.05,23075.78,West,Ahmedabad,Regular,UPI,3304.16
ORD107180,2023-07-01,Study Table,Furniture,2.0,10852.13,0.1,19533.83,East,Guwahati,Regular,EMI,3597.23
ORD104110,2023-07-25,Bookshelf,Furniture,1.0,6887.6,0.15,5854.46,North,Jaipur,New,UPI,549.05
ORD107868,2023-07-31,Laptop,Electronics,1.0,75877.66,0.15,64496.01,East,Bhubaneswar,Premium,Debit Card,9924.85
ORD104905,2023-03-15,Smart Watch,Electronics,3.0,15580.29,0.0,46740.87,East,Bhubaneswar,Premium,Credit Card,3094.47
ORD107295,2023-06-10,Office Chair,Furniture,3.0,13003.61,0.0,39010.83,South,Chennai,,Debit Card,7615.37
ORD100515,2024-06-17,Art Kit,Stationery,15.0,542.35,0.2,6508.2,North,Jaipur,Regular,Cash,724.31
ORD100895,2024-01-17,Coffee Pack,Groceries,7.0,233.06,0.2,1305.14,West,Surat,Regular,UPI,-53.91
ORD100022,2024-11-28,Sofa,Furniture,3.0,52316.84,0.05,149102.99,Central,Nagpur,Regular,Net Banking,17420.28
ORD100900,2023-08-08,Rice Bag,Groceries,10.0,485.58,0.0,4855.8,East,Bhubaneswar,Corporate,UPI,886.27
ORD100208,2023-02-19,Backpack,Stationery,14.0,4226.55,0.0,59171.7,West,Mumbai,Corporate,Debit Card,11184.13
ORD100459,2023-05-27,Notebook Set,Stationery,14.0,250.51,0.05,3331.78,South,Hyderabad,New,Cash,567.74
ORD102431,2024-05-26,Tablet,Electronics,1.0,38802.77,,31042.22,North,Lucknow,Regular,Net Banking,4036.48
ORD108443,2023-11-05,Study Table,Furniture,3.0,11169.66,0.0,33508.98,Central,Bhopal,Regular,UPI,7050.97
ORD103390,2023-12-10,Cooking Oil,Groceries,15.0,574.45,0.05,8185.91,West,Ahmedabad,Regular,Net Banking,1302.72
ORD103912,2024-01-01,Backpack,Stationery,1.0,2552.81,0.0,2552.81,South,Hyderabad,Regular,Debit Card,660.07
ORD105384,2024-10-22,Sofa,Furniture,3.0,51216.56,0.2,122919.74,West,Surat,New,Debit Card,28586.31
ORD100553,2023-11-12,Notebook Set,Stationery,14.0,358.16,0.25,3760.68,East,Guwahati,Premium,EMI,806.98
ORD103145,2023-11-20,Coffee Pack,Groceries,12.0,925.79,0.0,11109.48,West,Ahmedabad,Regular,Credit Card,820.42
ORD106918,2024-08-03,Laptop,Electronics,1.0,75054.72,0.1,67549.25,East,Guwahati,Regular,Credit Card,12170.55
ORD102057,2024-07-11,Coffee Pack,Groceries,5.0,1228.08,0.0,6140.4,West,Surat,New,Credit Card,787.65
ORD101926,2023-10-09,Tablet,Electronics,2.0,14254.34,0.05,27083.25,Central,Raipur,Corporate,Net Banking,1207.04
ORD100635,2024-10-04,Smart Watch,Electronics,1.0,4160.61,0.25,3120.46,West,Surat,Regular,EMI,468.6
ORD106083,2023-01-07,Office Chair,Furniture,2.0,6305.6,0.0,12611.2,South,Kochi,Regular,UPI,3738.76
ORD108509,2023-08-31,Laptop,Electronics,3.0,51305.27,0.0,153915.81,East,Patna,Regular,UPI,23548.91
ORD109384,2023-09-30,Office Chair,Furniture,3.0,4959.99,0.0,14879.97,East,Patna,Regular,Net Banking,3013.09
ORD109795,2023-10-11,Backpack,Stationery,3.0,2216.25,0.0,6648.75,Central,Nagpur,Corporate,EMI,790.98
ORD100106,2023-05-20,Snacks Combo,Groceries,10.0,347.8,0.0,3478.0,West,Ahmedabad,Corporate,UPI,185.23
ORD103042,2023-07-02,Study Table,Furniture,2.0,11391.18,0.0,22782.36,Central,Indore,Premium,Debit Card,3282.51
ORD101710,2023-03-21,Bluetooth Speaker,Electronics,1.0,2646.52,0.25,1984.89,East,Bhubaneswar,Premium,Credit Card,43.75
ORD100090,2024-03-25,Notebook Set,Stationery,2.0,317.52,0.2,508.03,East,Kolkata,Regular,EMI,141.55
ORD107015,2024-08-29,T-Shirt,Clothing,2.0,808.47,0.3,1131.86,North,Chandigarh,Regular,Cash,369.28
ORD103175,2023-02-24,Backpack,Stationery,14.0,894.49,0.1,11270.57,South,Kochi,New,UPI,2797.72
ORD100918,2024-10-03,Snacks Combo,Groceries,3.0,527.45,0.15,1345.0,North,Lucknow,New,UPI,41.54
ORD107834,2023-08-25,Jacket,Clothing,4.0,2109.23,0.15,7171.38,East,Kolkata,Regular,EMI,1710.01
ORD106733,2024-11-06,Sneakers,Clothing,3.0,8722.07,,24857.9,Central,Raipur,New,Cash,6799.81
ORD101950,2024-09-14,Bookshelf,Furniture,1.0,12739.12,0.05,12102.16,North,Delhi,Premium,Debit Card,2079.1
ORD106369,2023-01-05,Laptop,Electronics,2.0,72891.0,0.25,109336.5,South,Bengaluru,Corporate,UPI,-4276.51
ORD100002,2024-08-07,Snacks Combo,Groceries,6.0,464.61,0.0,2787.66,North,Chandigarh,Regular,Cash,253.19
ORD108033,2023-08-29,Rice Bag,Groceries,5.0,566.84,0.25,2125.65,North,Delhi,Regular,Credit Card,-258.78
ORD106048,2024-12-21,Formal Shirt,Clothing,4.0,1587.18,0.1,5713.85,East,Kolkata,Regular,UPI,1965.32
ORD102721,2023-05-31,Rice Bag,Groceries,5.0,674.57,0.0,3372.85,West,Surat,Regular,UPI,417.4
ORD109931,2023-11-27,Bookshelf,Furniture,1.0,5936.8,0.0,5936.8,Central,Indore,Regular,Cash,1500.32
ORD103118,2024-02-09,Rice Bag,Groceries,9.0,866.71,0.2,6240.31,North,Chandigarh,Regular,Credit Card,-70.55
ORD109581,2024-02-03,T-Shirt,Clothing,5.0,1310.68,0.2,5242.72,West,Mumbai,Corporate,Debit Card,1698.82
ORD103763,2023-11-18,Formal Shirt,Clothing,6.0,1193.82,0.0,7162.92,West,Pune,,UPI,2788.36
ORD100214,2023-11-06,T-Shirt,Clothing,2.0,1484.28,0.0,2968.56,West,Surat,Premium,Debit Card,768.74
ORD100779,2023-07-02,Study Table,Furniture,3.0,17030.69,0.1,45982.86,East,Kolkata,New,Credit Card,7550.81
ORD103497,2023-11-13,Headphones,Electronics,2.0,2024.05,0.1,3643.29,North,,New,UPI,-14.7
ORD108928,2024-07-05,Backpack,Stationery,14.0,1865.87,0.05,24816.07,Central,Nagpur,Regular,UPI,3604.52
ORD102044,2024-05-22,Coffee Pack,Groceries,10.0,478.43,0.05,4545.08,North,Delhi,Corporate,UPI,219.71
ORD105421,2023-04-01,Snacks Combo,Groceries,5.0,194.33,0.0,971.65,East,Bhubaneswar,Regular,Debit Card,57.68
ORD106155,2023-11-28,Laptop,Electronics,2.0,47021.17,0.0,94042.34,East,Patna,New,Debit Card,7723.29
ORD108358,2023-09-20,Cooking Oil,Groceries,14.0,213.41,0.1,2688.97,East,Guwahati,Corporate,Credit Card,141.5
ORD109885,2023-03-04,Office Chair,Furniture,2.0,14834.75,0.1,26702.55,West,Mumbai,New,Cash,3955.93
ORD108466,2023-10-31,Coffee Pack,Groceries,12.0,292.12,0.05,3330.17,West,Ahmedabad,New,Debit Card,280.93
ORD104168,2023-09-28,Smart Watch,Electronics,3.0,4428.27,0.1,11956.33,East,Kolkata,Regular,Debit Card,1356.83
ORD103789,2024-09-05,Backpack,Stationery,3.0,1880.87,0.3,3949.83,Central,Raipur,Premium,Cash,624.53
ORD108587,2024-11-11,Coffee Pack,Groceries,5.0,766.73,0.05,3641.97,North,Jaipur,Premium,Debit Card,-331.46
ORD100584,2023-12-20,Smartphone,Electronics,2.0,56319.27,0.15,95742.76,North,Chandigarh,Premium,UPI,5694.03
ORD102047,2023-10-29,T-Shirt,Clothing,3.0,796.49,0.15,2031.05,North,Delhi,Regular,Credit Card,501.11
ORD102412,2024-08-06,Smartphone,Electronics,1.0,57659.46,0.0,57659.46,Central,Nagpur,Regular,Cash,8804.36
ORD100117,2024-08-12,Laptop,Electronics,1.0,71088.05,0.0,71088.05,North,Jaipur,Regular,EMI,8829.54
ORD106645,2024-08-19,Snacks Combo,Groceries,15.0,424.61,0.15,5413.78,North,Lucknow,,UPI,-17.6
ORD109146,2023-11-08,Smart Watch,Electronics,1.0,21179.67,0.1,19061.7,West,Mumbai,New,Debit Card,3787.87
ORD102762,2024-10-03,T-Shirt,Clothing,1.0,1524.69,0.0,1524.69,East,Patna,Premium,EMI,623.23
ORD109072,2023-01-11,Headphones,Electronics,1.0,6429.07,0.2,5143.26,South,Bengaluru,New,UPI,670.34
ORD101764,2024-08-23,Sneakers,Clothing,6.0,6487.53,0.1,35032.66,North,Jaipur,Corporate,Net Banking,9739.93
ORD101876,2024-11-05,Tablet,Electronics,1.0,26502.51,0.05,25177.38,North,Lucknow,,Cash,2560.97
ORD103225,2024-01-05,Sneakers,Clothing,1.0,3290.14,0.05,3125.63,South,Bengaluru,Corporate,Cash,1175.7
ORD100527,2023-08-21,Art Kit,Stationery,13.0,973.96,0.1,11395.33,South,,Corporate,EMI,3426.84
ORD107726,2024-09-01,Cooking Oil,Groceries,1.0,243.67,0.05,231.49,East,Patna,Premium,Debit Card,5.41
ORD102947,2023-10-19,Sneakers,Clothing,6.0,8475.18,0.0,50851.08,South,Bengaluru,Premium,Cash,18935.72
ORD104474,2024-10-21,Tablet,Electronics,3.0,11049.35,0.05,31490.65,North,Jaipur,Premium,Credit Card,4050.23
ORD105656,2023-06-19,Bluetooth Speaker,Electronics,3.0,3875.91,0.0,11627.73,East,Patna,Regular,EMI,1029.35
ORD106060,2023-09-02,Sofa,Furniture,3.0,15916.31,0.1,42974.04,North,Chandigarh,New,Credit Card,7528.74
ORD100960,2024-07-31,Bed Frame,Furniture,3.0,21045.65,0.15,53666.41,North,Lucknow,Corporate,Credit Card,5564.0
ORD106343,2023-10-05,Cooking Oil,Groceries,13.0,394.66,0.05,4874.05,West,Pune,Regular,Cash,165.9
ORD103634,2024-08-30,Coffee Pack,Groceries,2.0,964.52,0.0,1929.04,North,Jaipur,Corporate,EMI,203.9
ORD101051,2023-12-23,Jacket,Clothing,5.0,3704.72,0.05,17597.42,West,Ahmedabad,New,UPI,4868.34
ORD103381,2024-01-24,Notebook Set,Stationery,12.0,457.75,0.2,4394.4,North,Jaipur,Regular,Credit Card,769.25
ORD103677,2024-12-15,Sofa,Furniture,2.0,49316.89,0.0,98633.78,East,Patna,Regular,UPI,24573.92
ORD105777,2023-07-21,Bed Frame,Furniture,2.0,43538.28,0.0,87076.56,East,Kolkata,Regular,EMI,23818.12
ORD109158,2024-10-22,Jeans,Clothing,2.0,3099.38,0.25,4649.07,South,Bengaluru,Regular,Credit Card,1234.9
ORD106574,2023-07-17,Rice Bag,Groceries,4.0,1662.74,0.2,5320.77,South,Hyderabad,New,UPI,-59.93
ORD105180,2023-05-04,Bed Frame,Furniture,1.0,34776.48,0.15,29560.01,West,Mumbai,New,Credit Card,5532.22
ORD101608,2023-11-12,Sneakers,Clothing,3.0,2924.69,0.0,8774.07,South,Kochi,Premium,Debit Card,2979.35
ORD103611,2024-07-24,Formal Shirt,Clothing,5.0,939.93,0.15,3994.7,East,Kolkata,Regular,Net Banking,1790.94
ORD109876,2023-10-16,Tea Pack,Groceries,5.0,559.97,0.05,2659.86,Central,Indore,Premium,UPI,-102.83
ORD106636,2023-08-04,Headphones,Electronics,3.0,4940.72,0.1,13339.94,North,,Regular,Net Banking,1034.6
ORD107252,2024-04-29,Formal Shirt,Clothing,3.0,877.31,0.1,2368.74,West,Mumbai,New,Cash,673.83
ORD100792,2023-07-25,T-Shirt,Clothing,1.0,1197.92,0.1,1078.13,Central,Indore,Regular,Credit Card,421.37
ORD103057,2023-10-24,Snacks Combo,Groceries,14.0,417.43,0.05,5551.82,North,Delhi,Regular,UPI,573.43
ORD101981,2024-11-26,Cooking Oil,Groceries,,876.61,0.0,8766.1,West,Surat,Regular,UPI,899.88
ORD103599,2024-10-16,Study Table,Furniture,1.0,11684.45,0.0,11684.45,North,Delhi,New,Cash,2331.26
ORD100934,2024-04-01,Rice Bag,Groceries,10.0,749.07,0.0,7490.7,Central,Raipur,New,UPI,112.68
ORD107425,2024-09-19,Art Kit,Stationery,13.0,818.75,0.15,9047.19,West,Mumbai,Regular,UPI,661.77
ORD105627,2023-07-23,Bed Frame,Furniture,2.0,18249.0,0.1,32848.2,North,Lucknow,Regular,UPI,7492.1
ORD101683,2023-05-09,Laptop,Electronics,1.0,70627.17,0.1,63564.45,South,Hyderabad,New,UPI,5661.61
ORD104180,2024-12-09,Jeans,Clothing,,897.71,0.1,807.94,South,Hyderabad,Premium,Debit Card,235.95
ORD106447,2023-06-20,Study Table,Furniture,1.0,18191.34,,17281.77,North,Lucknow,,Cash,3425.46
ORD104117,2024-04-24,Laptop,Electronics,2.0,44316.51,0.05,84201.37,West,Pune,New,EMI,6085.47
ORD100989,2024-01-25,Office Chair,Furniture,3.0,17275.5,0.05,49235.18,North,Delhi,Premium,UPI,11901.05
ORD102897,2023-07-18,Cooking Oil,Groceries,13.0,588.06,0.25,5733.58,Central,Indore,New,UPI,-145.42
ORD103779,2024-04-16,Backpack,Stationery,2.0,3978.82,0.3,5570.35,North,Delhi,Regular,EMI,988.84
ORD105659,2024-01-05,Jacket,Clothing,6.0,3844.82,0.15,19608.58,North,,Regular,Debit Card,6077.04
ORD103094,2024-01-02,Office Chair,Furniture,1.0,17858.24,0.0,17858.24,South,Chennai,New,Cash,4435.85
ORD103156,2023-05-19,Pen Pack,Stationery,1.0,390.77,0.0,390.77,South,Hyderabad,New,Debit Card,82.76
ORD101824,2024-10-02,Pen Pack,Stationery,7.0,61.69,0.0,431.83,Central,Indore,Corporate,UPI,94.06
ORD109739,2024-11-26,Printer Paper,Stationery,3.0,548.6,0.15,1398.93,East,Patna,Premium,UPI,277.56
ORD101099,2024-10-06,Smartphone,Electronics,1.0,51130.89,0.05,48574.35,South,Chennai,Premium,UPI,8730.77
ORD102845,2024-05-18,T-Shirt,Clothing,4.0,439.19,0.0,1756.76,West,Mumbai,Regular,UPI,470.19
ORD103343,2024-04-25,Headphones,Electronics,3.0,6276.26,0.1,16945.9,North,Chandigarh,New,Debit Card,542.35
ORD100039,2024-08-16,Study Table,Furniture,2.0,19921.27,0.0,39842.54,South,Bengaluru,Regular,Debit Card,9354.28
ORD106541,2023-08-26,Art Kit,Stationery,1.0,2152.72,0.0,2152.72,West,Mumbai,New,Debit Card,456.46
ORD109462,2023-04-20,Bookshelf,Furniture,1.0,9517.76,0.2,7614.21,North,Lucknow,Premium,UPI,1467.34
ORD103357,2023-01-17,Smartphone,Electronics,2.0,53528.17,0.0,107056.34,North,Chandigarh,Regular,Cash,10199.01
ORD107814,2024-11-23,Notebook Set,Stationery,12.0,300.58,0.25,2705.22,West,Mumbai,Premium,Credit Card,321.49
ORD108221,2024-07-22,Bookshelf,Furniture,3.0,8876.71,0.0,26630.13,North,Lucknow,Regular,Credit Card,5755.91
ORD109341,2024-09-28,Cooking Oil,Groceries,7.0,600.19,0.1,3781.2,Central,Bhopal,Regular,Credit Card,205.54
ORD102429,2023-05-20,Coffee Pack,Groceries,6.0,919.25,0.15,4688.18,East,Kolkata,New,UPI,-173.99
ORD105044,2023-06-22,Formal Shirt,Clothing,6.0,2049.15,0.0,12294.9,North,Jaipur,Regular,Cash,4251.96
ORD105347,2023-04-28,Jeans,Clothing,6.0,2270.72,0.1,12261.89,East,Kolkata,Regular,UPI,4101.77
ORD104812,2023-08-16,Office Chair,Furniture,3.0,9032.6,0.1,24388.02,Central,Indore,Regular,Credit Card,4667.45
ORD108477,2023-02-13,T-Shirt,Clothing,2.0,889.92,0.0,1779.84,North,Delhi,New,UPI,566.37
ORD100687,2024-07-03,Bed Frame,Furniture,3.0,11723.71,0.0,35171.13,Central,Raipur,Corporate,Cash,9424.64
ORD104800,2024-08-16,Formal Shirt,Clothing,2.0,1488.05,0.0,2976.1,South,Kochi,Regular,UPI,934.73
ORD107438,2023-11-04,Art Kit,Stationery,14.0,340.03,0.1,4284.38,North,Lucknow,Regular,UPI,1027.34
ORD102354,2024-03-10,Jeans,Clothing,4.0,2353.59,0.15,8002.21,North,Chandigarh,New,UPI,1776.96
ORD106354,2023-09-28,Pen Pack,Stationery,11.0,101.33,0.15,947.44,East,Bhubaneswar,Corporate,Net Banking,208.05
ORD104570,2024-10-03,Bluetooth Speaker,Electronics,1.0,7918.66,0.0,7918.66,West,Mumbai,,Credit Card,216.19
ORD108214,2024-04-18,Tea Pack,Groceries,1.0,365.61,0.2,292.49,South,,Corporate,Net Banking,25.11
ORD102753,2023-01-01,Sneakers,Clothing,4.0,8241.98,0.0,32967.92,Central,Bhopal,Premium,Credit Card,12227.85
ORD108074,2024-02-20,Bookshelf,Furniture,2.0,5296.79,0.0,10593.58,South,Kochi,Regular,UPI,1899.06
ORD101041,2024-04-07,Tea Pack,Groceries,2.0,405.59,,689.5,Central,Bhopal,New,UPI,12.27
ORD107492,2024-11-21,Tea Pack,Groceries,12.0,282.23,0.0,3386.76,North,Delhi,Regular,Cash,340.86
ORD101266,2024-08-23,Laptop,Electronics,2.0,85301.89,0.0,170603.78,South,Chennai,,Debit Card,30819.49
ORD109379,2023-05-05,Snacks Combo,Groceries,3.0,597.92,0.25,1345.32,North,Jaipur,,Credit Card,-9.4
ORD107060,2024-03-13,Jeans,Clothing,6.0,2174.7,,13048.2,West,Mumbai,Regular,UPI,4651.59
ORD100278,2023-11-25,Snacks Combo,Groceries,8.0,495.83,0.0,3966.64,West,Surat,Regular,Net Banking,398.66
ORD105085,2024-02-15,Jacket,Clothing,5.0,5003.71,0.0,25018.55,Central,Bhopal,Premium,Debit Card,8099.19
ORD102383,2023-11-29,Printer Paper,Stationery,12.0,1145.0,0.05,13053.0,Central,Indore,New,Net Banking,3514.98
